1,7
2,10
3,10
4,10
5,13
6,15
7,17
8,18
9,20
10,21
11,23
12,24
13,24
14,24
15,24
16,25
17,30
18,30
19,33
20,33
21,33
22,36
23,36
24,36
25,39
26,39
27,39
28,40
