6,b,c,d,e,f
7,b,c,d,e,f
8,b,c,d,e,f
9,b,c,d,e,f
10,b,c,d,e,f
11,b,c,d,e,f
12,b,c,d,e,f,i,j
14,b,c,d,e,f,i,j,xyz
16,b,c,d,e,f,i,j
18,b,c,d,e,f,i,j
19,b,c,d,e,f,i,j,xyz
20,b,c,d,e,f,i,j,xyz
24,b,c,d,e,f,i
