1,52
2,58
3,60
4,56
5,70
6,73
7,75
8,77
9,79
10,81
11,85
12,87
13,90
14,92
15,96
16,98
17,102
18,104
19,108
20,115
21,117
22,117
23,117
24,119
25,125
26,127
27,129
28,125
29,135
30,137
31,139
32,115
33,149
34,151
35,153
36,149
37,159
38,161
39,163
40,172
41,174
42,174
43,174
44,176
45,180
46,180
47,182
48,172
49,188
50,190
51,190
52,192
53,196
54,196
55,196
56,198
57,75
58,207
59,210
60,212
61,216
62,218
63,221
64,221
